id,name,description,single_category,description_ko,single_category_ko
8dc0c122-531b-4cf6-8b6a-defde718f3a8,Swell Watch,This swell watch for men is unparalleled everyday,accessories|watch,이 남성용 스웰 시계는 매일 착용할 수 있는 독보적인 제품입니다.,액세서리|시계
84d6c26d-9760-49d8-854b-0a22becd8241,Dark Slate Gray Backpack,Dark slate gray men's backpack for toddling all over during the season,accessories|backpack,시즌 내내 유아용 다크 슬레이트 그레이 남성용 백팩,액세서리|배낭
5de68a99-20b9-45b1-9c7a-06e2e627440c,Christmas Ornament,A favorite for the holidays,seasonal|christmas,휴일에 가장 좋아하는 제품,계절의|크리스마스
e4db0751-f3a1-465f-bd2a-e0773d36e7fe,Blue Sneakers,An all-around venturous pair of blue sneakers,footwear|sneaker,다재다능한 모험심을 지닌 블루 스니커즈,신발|스니커즈
4992fa6d-03f3-4e30-9f0e-bff69a4fb67d,Light Slate Gray Heel,Pair of light slate gray heels for women,footwear|formal,여성용 라이트 슬레이트 그레이 힐,신발|정장
10a400a4-3afa-4b7b-989e-dc7ed6298efd,Drum Set,This drum set will delight the most demanding musician,instruments|percussion,이 드럼 세트는 가장 까다로운 뮤지션도 만족시킬 것입니다.,악기|타악기
12c36504-3c91-4c48-8941-45fe2c119381,Christmas Mug,A favorite for the holidays,seasonal|christmas,휴일에 가장 좋아하는 제품,계절의|크리스마스
bb4df74a-842b-47d6-944a-199de287131a,Christmas Wreath,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
f364e438-a80c-4aba-af36-388fc908be18,Saddle Brown Shoes,Pair of saddle brown formal shoes for men,footwear|formal,남성용 새들 브라운 포멀 슈즈 한 켤레,신발|정장
6177b0fb-944b-41da-87ea-f0d643ed1953,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
927cdbe0-55da-485b-850d-6ccb902e1b83,Saddle Brown Sofa,This sublime saddle brown sofa will be the highlight of any room,furniture|sofas,이 멋진 새들 브라운 소파는 모든 방의 하이라이트가 될 것입니다.,가구|소파
21ea0edc-1984-4f79-a6af-b2d1135471b5,Light Gray Dining Chair,Definitive light gray chair for any dining room,furniture|chairs,모든 다이닝룸에 어울리는 최고의 라이트 그레이 의자,가구|의자
77514117-3851-4d72-8082-99c14dde190d,Trendy Scarf,Trendy scarf for men,apparel|scarf,남성용 트렌디한 스카프,의복|스카프
c8956c20-9214-4e38-9398-26e8d05b4924,Gray Set Cushion,This gray set cushion is a must-have for your house,homedecor|cushion,이 그레이 세트 쿠션은 집에 꼭 필요한 제품입니다.,홈 데코|쿠션
cf13e240-7050-41e7-9372-af38d9a42163,Acoustic Guitar,This acoustic guitar will delight the most demanding musician,instruments|strings,이 어쿠스틱 기타는 가장 까다로운 뮤지션도 만족시킬 것입니다.,악기|현악기
5449ebf6-1579-4fdc-8e02-7f631d2cdfbd,Toothbrush,Soft toothbrush for everyday use,beauty|grooming,매일 사용할 수 있는 부드러운 칫솔,뷰티|그루밍
aba82efa-2976-47ab-81cd-3092294b7a1b,Electric Guitar,This electric guitar is perfect for amateur and professional musicians,instruments|strings,이 일렉트릭 기타는 아마추어 및 전문 뮤지션에게 적합합니다.,악기|현악기
44e80794-e6a5-46a1-b9f0-5b003d7876ca,Camping Tent,This camping tent is essential in the wilderness,outdoors|camping,이 캠핑 텐트는 황야에서 필수적입니다.,야외|캠핑
e1580149-87c5-4ff4-bb03-482465b67b16,Cookie,Cookie made fresh daily in our kitchens,groceries|bakery,주방에서 매일 신선하게 만드는 쿠키,식료품|빵집
8ec70df0-0924-4749-9c23-6deddada2f5e,Bagel,Bagel made fresh daily in our kitchens,groceries|bakery,주방에서 매일 신선하게 만드는 베이글,식료품|빵집
f6275b6c-1a1c-4122-8fd0-048043f9c871,Easter Candy,A favorite for early April,seasonal|easter,4월 초에 가장 인기 있는 제품,계절의|부활절
153b2374-36e3-466c-b08c-1078b839cd9b,Saddle Brown Office Chair,Increase your productivity with this nice saddle brown office chair,furniture|chairs,이 멋진 새들 브라운 오피스 체어로 생산성을 높이세요,가구|의자
540e414d-c279-45c2-bde6-4a731e7c54c7,Beer Glass,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
a8c62835-0fb8-45a5-9ebd-f324566047dd,Sophisticated Ceramic Bowl,Sophisticated ceramic bowl for every occasion,housewares|bowls,모든 상황에 어울리는 정교한 도자기 그릇,가정용품|그릇
0b4a89c6-821f-4420-88d5-afdbbce66545,Electric Guitar,This electric guitar is perfect for amateur and professional musicians,instruments|strings,이 일렉트릭 기타는 아마추어 및 전문 뮤지션에게 적합합니다.,악기|현악기
5b3b7662-c6b6-4b5a-b07c-4a55b417b071,Roses Arrangement,Roses arrangement grown sustainably on our organic farms,floral|arrangement,유기농 농장에서 지속 가능한 방식으로 재배한 장미 꽃꽂이,플로랄|어레인지먼트
32547587-e915-4736-9ae6-9c36ae7c71a6,Trendy Scarf,Trendy scarf for men for every occasion,apparel|scarf,모든 상황에 어울리는 트렌디한 남성용 스카프,의복|스카프
85c8c10a-c7e9-4db8-90d9-e13e798e00b2,Hanging Lamp,This hanging lamp is a must-have for the lighting of your home,homedecor|lighting,이 벽걸이 램프는 집 조명에 꼭 필요한 제품입니다.,홈 데코|조명
7bb6d3ff-19e3-4bf7-9b8a-71dd0d19cde3,White Plates,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
e7af1dbd-4ab2-4201-b70f-1a52e4ea9250,Brown Shoes,Pair of brown formal shoes for men,footwear|formal,남성용 갈색 정장 신발 한 켤레,신발|정장
023d41d2-bbc3-4056-b8d8-bb11690c3dbd,Acoustic Drum,This acoustic drum is perfect for amateur and professional musicians,instruments|percussion,이 어쿠스틱 드럼은 아마추어 및 전문 뮤지션에게 적합합니다.,악기|타악기
d13b6ca8-3868-4ad5-80a0-b6449dddf0c4,Bell Pepper,Keep your pantry well stocked with this delish and polyvalent veggie,groceries|vegetables,이 맛있고 다원적인 채소로 식료품 저장실에 잘 비축해 두세요,식료품|야채
5c3eba68-83aa-4274-b4e6-296ffb35676a,Cocktail Glass,Incomparable for every kitchen,housewares|kitchen,모든 주방과 비교할 수 없는 제품,가정용품|부엌
81c4df40-9efb-4d78-b52f-9820ae975875,Fashionable Glasses,These fashionable glasses for women are perfect everywhere,accessories|glasses,이 패셔너블한 여성용 안경은 어디에나 잘 어울립니다.,액세서리|안경
9b77b034-1d58-415a-9184-fb121a8a5799,Beef,Our beef is raised sustainably by our farmers,groceries|meat,우리 소고기는 농부들이 지속 가능한 방식으로 기르고 있습니다.,식료품|고기
30ec1f80-71e1-45f7-97d5-97150daea152,Blue Sneakers,This groovy pair of blue sneakers is perfect for exploring in a new city,footwear|sneaker,이 그루비한 블루 스니커즈는 새로운 도시를 탐험하기에 안성맞춤입니다.,신발|스니커즈
36e1f150-3d83-4d3c-9855-8daf858d8e28,Beauty Item,A must-have in every bathroom,beauty|bathing,모든 욕실의 머스트해브 아이템,아름다움|목욕
9bfae0e7-27ee-497a-b853-e663578417e7,Green Beans,Keep your pantry well stocked with this tasty and polyvalent veggie,groceries|vegetables,이 맛있고 다양한 채소를 식료품 저장실에 잘 비축해 두세요.,식료품|야채
c72257d4-430b-4eb7-9de3-28396e593381,Dog Accessory,Your dog will love this accessory,outdoors|pet,반려견이 이 액세서리를 좋아할 것입니다.,야외|애완 동물
485457cd-3e31-4ddc-bb09-e9bb9f151d19,Dark Slate Gray Dresser,Definitive dark slate gray dresser with three drawers is a must-have,furniture|dressers,서랍이 세 개 달린 다크 슬레이트 그레이 드레서는 필수품입니다.,가구|옷장
7719893d-b5d8-4277-ac66-b2fb3394063e,White Work Table,Increase your productivity with this unsurpassed white worktable,furniture|tables,이 탁월한 흰색 작업대로 생산성을 높이십시오.,가구|테이블
3630053e-3962-4549-bcce-402c3a980557,Beer Glass,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
1149ac6c-9a52-4227-a887-f5bd000d652c,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
9530f9fb-ebbe-4da4-9530-d728053c23ca,Cool Glasses,Cool glasses for men,accessories|glasses,남성용 멋진 안경,액세서리|안경
27c9238e-6235-47a2-97b1-07fd10223034,Luxurious Ceramic Bowl,Luxurious ceramic bowl for every occasion,housewares|bowls,모든 상황에 어울리는 고급스러운 도자기 그릇,가정용품|그릇
d9e1f150-a9d6-4c6f-aecf-d77eca17b79d,Scissors,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
a6d169a8-4d21-4cb3-b04a-ba3c978b6009,Pale Gray Backpack,This pale gray backpack for men is unparalleled for exploring far and wide,accessories|backpack,이 옅은 회색 남성용 백팩은 먼 곳을 탐험하기에 더할 나위 없이 좋습니다.,액세서리|배낭
36543d2c-e485-4822-9dfa-ee0fc4b2db0e,Black Heels,Pair of black heels for women,footwear|formal,여성용 블랙 힐 한 켤레,신발|정장
0451dee1-8367-4bf7-95a8-1e96c4f96784,Funky Scarf,Funky scarf for men,apparel|scarf,남성용 펑키 스카프,의복|스카프
1f7340f0-805d-4ba9-a0e4-76d392eab5a1,Chef Knife,Incomparable for every kitchen,housewares|kitchen,모든 주방과 비교할 수 없는 제품,가정용품|부엌
a6dc7912-aa64-4941-bbe0-2007e1db765b,Unparalleled Fishing Reel,Unparalleled fishing reel for every pole,outdoors|fishing,모든 낚싯대에 맞는 비교할 수 없는 낚시 릴,야외|낚시
0b829309-d99e-43e8-ab52-808841a52897,Dark Slate Gray Sneakers,Swell pair of dark slate gray sneakers to explore in the neighborhood,footwear|sneaker,다크 슬레이트 그레이 스니커즈 한 켤레 신어보고 동네를 둘러보세요,신발|스니커즈
488fe849-868d-42d3-adec-1a093c5f7ce5,Wooden Dresser,This outstanding dresser has two drawers to organize all your items,furniture|dressers,이 멋진 옷장에는 모든 물건을 정리할 수 있는 두 개의 서랍이 있습니다.,가구|옷장
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
c500d44c-5b81-4205-b459-a05900d12c53,Voguish Scarf,Voguish scarf for women for every occasion,apparel|scarf,모든 상황에 어울리는 여성용 Voguish 스카프,의복|스카프
597839c6-b2d3-40a0-ae14-27a86f9b4fac,Divine Shine - Satin Rose Lipstick Set,"You get not only lipstick, but that other thing with the mirror. Brilliant!",beauty|grooming,립스틱뿐만 아니라 거울로 다른 것도 얻을 수 있습니다.훌륭해!,뷰티|그루밍
ab933e15-631e-4158-b534-a29e451006c8,Light Gray Shoes,Pair of light gray formal shoes for men,footwear|formal,남성용 라이트 그레이 포멀 슈즈 한 켤레,신발|정장
0665c441-8841-47c5-84e4-a897bd78ee84,Rosy-Brown Work Table,Increase your productivity with this unequaled rosy-brown worktable,furniture|tables,타의 추종을 불허하는 장밋빛 갈색 작업대로 생산성을 높이십시오.,가구|테이블
b2aabf67-2558-4d39-a4b9-c3aed28e2262,Pale Gray Sneakers,Swell pair of pale gray sneakers for gallivanting in the neighborhood,footwear|sneaker,"Swell 페일 그레이 스니커즈 한 켤레, 동네 분위기를 살려보세요",신발|스니커즈
50cc06f2-6218-42ab-8633-879ad8181607,Dark Khaki Shirt,Dark Khaki casual shirt for men,apparel|shirt,남성용 다크 카키 캐주얼 셔츠,의류|셔츠
e34b2124-55d6-41f1-a8d6-53285ec3b6af,Nice Socks,Nice dressy socks,apparel|socks,멋지고 멋진 양말,의복|양말
716808c3-e65e-4fe2-8aae-6d8370ff8693,Halloween Skeleton,A must-have for that fanciful day loved by all,seasonal|halloween,모두에게 사랑받는 기발한 날을 위한 머스트해브 아이템,계절|할로윈
ba461048-048b-473b-a7d6-5ff9e02da8d5,Mixed Arrangement,Mixed arrangement grown sustainably on our organic farms,floral|arrangement,유기농 농장에서 지속 가능한 방식으로 재배한 혼합 재배,플로랄|어레인지먼트
c1ac93a4-e73f-4977-ac8f-d08979016e37,Easter Candy,A favorite for early April,seasonal|easter,4월 초에 가장 인기 있는 제품,계절의|부활절
6eb26fcd-fe7b-4a47-bad7-22a4a46c7377,Superb Ceramic Bowl,Superb ceramic bowl for every occasion,housewares|bowls,모든 상황에 어울리는 훌륭한 도자기 그릇,가정용품|그릇
7d82f4d2-d9b7-428f-b19c-f8e3c7d45d2f,Upright Piano,This upright piano is perfect for amateur and professional musicians,instruments|keys,이 업라이트 피아노는 아마추어 및 전문 음악가에게 적합합니다.,계측기|키
635be5a7-3345-46f9-aa0d-419a6652b0f2,Saxophone,This saxophone will delight the most demanding musician,instruments|wind,이 색소폰은 가장 까다로운 뮤지션도 만족시킬 것입니다,계측기|바람
d2a2b6d3-7d7a-483e-9112-4a73d2be964c,Dark Slate Gray Jacket,Cool casual jacket for men for around town,apparel|jacket,어라운드 타운을 위한 멋진 남성 캐주얼 재킷,의복|재킷
48c9f12f-a9c3-4c71-a537-1c478a0e16e0,Television,This LED television delivers a sharp picture,electronics|television,이 LED TV는 선명한 영상을 제공합니다.,전자제품|텔레비전
553b81ed-f39e-417e-a541-b6ef9d806e20,Gray Armchair,Groovy gray armchair for any room,furniture|chairs,모든 객실에 적합한 멋진 회색 안락 의자,가구|의자
139fe0ab-605f-4710-9268-2f9baef56947,Saddle Brown Shoes,Pair of saddle brown formal shoes for men,footwear|formal,남성용 새들 브라운 포멀 슈즈 한 켤레,신발|정장
1a3fa9d4-e320-4873-be58-f3f6af5f99f4,Rust Leather Backpack,Rust leather backpack for women,accessories|backpack,여성용 러스트 가죽 백팩,액세서리|배낭
fee00f2f-e2cf-466f-86e9-f67d0c1ec26c,Pink And Green Sneakers,An all-around ultrachic pair of pink and green sneakers,footwear|sneaker,올라운드 울트라시크 핑크 & 그린 스니커즈,신발|스니커즈
e8e48eb7-0b66-4087-b280-1c3a62804a5c,Linen Hue Work Table,Increase your productivity with this unequaled linen hue worktable,furniture|tables,타의 추종을 불허하는 린넨 색조의 작업대로 생산성을 높이십시오.,가구|테이블
f6139c12-bb79-491b-84c3-e84cf454eb52,Pear,This yummy fruit is everyone's favorite,groceries|fruits,이 맛있는 과일은 모두가 좋아하는 과일입니다,식료품|과일
97e3083a-c6fc-4c52-a4dc-f29ba90d9214,Cheese,This cheese is made sustainably by our dairy farmers,groceries|dairy,이 치즈는 낙농가가 지속 가능한 방식으로 만듭니다.,식료품|유제품
18ecf2a3-198d-4994-afba-dee116bd0a41,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
c15d7a38-9df9-44ee-8733-6bda17f89e8c,Linen Hue Handbag,Linen hue handbag for those dressy occasions,accessories|handbag,세련된 룩을 연출하기 좋은 리넨 컬러 핸드백,액세서리|핸드백
e3ba411e-c199-4933-a31f-5eb4260baa4a,Italian Cuisine,Learn to cook Italian cuisine with these easy recipes,books|cooking,이 쉬운 레시피로 이탈리아 요리를 배워보세요,책|요리
b9ce61f9-58cc-4ccb-aa32-03e223025857,Strainer,Outstanding for every kitchen,housewares|kitchen,모든 주방에 잘 어울립니다.,가정용품|부엌
6c85503d-9803-411c-b421-a4c768734b09,Sienna Sofa,Enjoy this soft sienna sofa,furniture|sofas,이 부드러운 시에나 소파를 즐기세요,가구|소파
546bdb90-945a-48e8-84c7-557f8c48a032,Yellow Sofa,This rich yellow sofa will be the highlight of any room,furniture|sofas,이 풍부한 노란색 소파는 모든 방의 하이라이트가 될 것입니다.,가구|소파
